DV,NPV,Offset,Estado,Marco,DF
0x407F0,0x40,0x7F0,FALLO,12,0xC7F0
0x657DA,0x65,0x7DA,FALLO,16,0x107DA
0x5B20C,0x5B,0x20C,HIT,1,0x120C
0x142ED,0x14,0x2ED,HIT,18,0x122ED
0x339EA,0x33,0x9EA,HIT,8,0x89EA
0x5EFD7,0x5E,0xFD7,FALLO,17,0x11FD7
0x403AE,0x40,0x3AE,HIT,12,0xC3AE
0x5155C,0x51,0x55C,FALLO,20,0x1455C
0x1D701,0x1D,0x701,FALLO,21,0x15701
0x499A0,0x49,0x9A0,FALLO,24,0x189A0
0x1B290,0x1B,0x290,FALLO,25,0x19290
0x5DBA8,0x5D,0xBA8,FALLO,30,0x1EBA8
0x690,0x0,0x690,FALLO,2,0x2690
0x57F6B,0x57,0xF6B,HIT,3,0x3F6B
0x21639,0x21,0x639,HIT,11,0xB639
0x48894,0x48,0x894,FALLO,4,0x4894
0xB612,0xB,0x612,HIT,10,0xA612
0x6ABA,0x6,0xABA,FALLO,7,0x7ABA
0x43331,0x43,0x331,FALLO,9,0x9331
0x72D38,0x72,0xD38,FALLO,13,0xDD38
0x73CF8,0x73,0xCF8,FALLO,14,0xECF8
0x222AF,0x22,0x2AF,FALLO,15,0xF2AF
0x485C6,0x48,0x5C6,HIT,4,0x45C6
0x7E9F,0x7,0xE9F,HIT,31,0x1FE9F
0x1762E,0x17,0x62E,FALLO,18,0x1262E
0xEC4C,0xE,0xC4C,FALLO,19,0x13C4C
0x883,0x0,0x883,HIT,2,0x2883
0x79E6B,0x79,0xE6B,FALLO,22,0x16E6B
0x60E3B,0x60,0xE3B,HIT,6,0x6E3B
0x586DC,0x58,0x6DC,FALLO,23,0x176DC
0x711B,0x7,0x11B,HIT,31,0x1F11B
0x2F4CF,0x2F,0x4CF,FALLO,26,0x1A4CF
0x5F63,0x5,0xF63,FALLO,27,0x1BF63
0x17F66,0x17,0xF66,HIT,18,0x12F66
0x5B,0x0,0x5B,HIT,2,0x205B
0x2D1EB,0x2D,0x1EB,HIT,5,0x51EB
0x7C26,0x7,0xC26,HIT,31,0x1FC26
0x77CBB,0x77,0xCBB,FALLO,28,0x1CCBB
0x380F9,0x38,0xF9,FALLO,29,0x1D0F9
0x15324,0x15,0x324,FALLO,0,0x324
0x57F35,0x57,0xF35,HIT,3,0x3F35
0xEDE4,0xE,0xDE4,HIT,19,0x13DE4
0x3567F,0x35,0x67F,FALLO,1,0x167F
0x1D6FF,0x1D,0x6FF,HIT,21,0x156FF
0x540FE,0x54,0xFE,FALLO,8,0x80FE
0x5705C,0x57,0x5C,HIT,3,0x305C
0x34209,0x34,0x209,FALLO,10,0xA209
0x26B11,0x26,0xB11,FALLO,11,0xBB11
0x29C00,0x29,0xC00,FALLO,12,0xCC00
0x2329,0x2,0x329,FALLO,16,0x10329
0x4EEA2,0x4E,0xEA2,FALLO,17,0x11EA2
0x7786,0x7,0x786,HIT,31,0x1F786
0x47D3B,0x47,0xD3B,FALLO,20,0x14D3B
0x19A1E,0x19,0xA1E,FALLO,24,0x18A1E
0x3EC10,0x3E,0xC10,FALLO,25,0x19C10
0x38E10,0x38,0xE10,HIT,29,0x1DE10
0x4DDF7,0x4D,0xDF7,FALLO,30,0x1EDF7
0x745FF,0x74,0x5FF,FALLO,2,0x25FF
0x973D,0x9,0x73D,FALLO,4,0x473D
0x106DC,0x10,0x6DC,FALLO,5,0x56DC
0x1FFAB,0x1F,0xFAB,FALLO,6,0x6FAB
0x5E6F0,0x5E,0x6F0,FALLO,7,0x76F0
0x69E70,0x69,0xE70,FALLO,9,0x9E70
0x1AC05,0x1A,0xC05,FALLO,13,0xDC05
0x39D34,0x39,0xD34,FALLO,14,0xED34
0x24D56,0x24,0xD56,FALLO,15,0xFD56
0x66C5E,0x66,0xC5E,FALLO,18,0x12C5E
0x3C0D1,0x3C,0xD1,FALLO,19,0x130D1
0x535D8,0x53,0x5D8,FALLO,21,0x155D8
0x238F,0x2,0x38F,HIT,16,0x1038F
0xD9B6,0xD,0x9B6,FALLO,22,0x169B6
0x1C413,0x1C,0x413,FALLO,23,0x17413
0x206B,0x2,0x6B,HIT,16,0x1006B
0x3F50D,0x3F,0x50D,FALLO,26,0x1A50D
0x16061,0x16,0x61,FALLO,27,0x1B061
0x4CAFE,0x4C,0xAFE,FALLO,28,0x1CAFE
0x150F5,0x15,0xF5,HIT,0,0xF5
0xED44,0xE,0xD44,FALLO,29,0x1DD44
0x17F8F,0x17,0xF8F,FALLO,31,0x1FF8F
0x388C8,0x38,0x8C8,FALLO,1,0x18C8
0x7B36E,0x7B,0x36E,FALLO,3,0x336E
0x7F888,0x7F,0x888,FALLO,8,0x8888
0x77479,0x77,0x479,FALLO,10,0xA479
0x6A215,0x6A,0x215,FALLO,11,0xB215
0x5B036,0x5B,0x36,FALLO,12,0xC036
0x38BEC,0x38,0xBEC,HIT,1,0x1BEC
0xB4A9,0xB,0x4A9,FALLO,17,0x114A9
0x62430,0x62,0x430,FALLO,20,0x14430
0x2B10,0x2,0xB10,HIT,16,0x10B10
0x6AFA4,0x6A,0xFA4,HIT,11,0xBFA4
0x1E525,0x1E,0x525,FALLO,24,0x18525
0x3BDE9,0x3B,0xDE9,FALLO,25,0x19DE9
0x2AC8A,0x2A,0xC8A,FALLO,30,0x1EC8A
0x4F10B,0x4F,0x10B,FALLO,0,0x10B
0x4DF4E,0x4D,0xF4E,FALLO,2,0x2F4E
0x5685F,0x56,0x85F,FALLO,4,0x485F
0x59FBF,0x59,0xFBF,FALLO,5,0x5FBF
0x1ABE0,0x1A,0xBE0,HIT,13,0xDBE0
0x897A,0x8,0x97A,FALLO,6,0x697A
0x4D3D8,0x4D,0x3D8,HIT,2,0x23D8
0x553F9,0x55,0x3F9,FALLO,7,0x73F9
0x33B86,0x33,0xB86,FALLO,9,0x9B86
0x1D261,0x1D,0x261,FALLO,14,0xE261
0x7FB75,0x7F,0xB75,HIT,8,0x8B75
0x58692,0x58,0x692,FALLO,15,0xF692
0x47811,0x47,0x811,FALLO,18,0x12811
0x1D91E,0x1D,0x91E,HIT,14,0xE91E
0x7A862,0x7A,0x862,FALLO,19,0x13862
0x59A32,0x59,0xA32,HIT,5,0x5A32
0x70D68,0x70,0xD68,FALLO,21,0x15D68
0x668B6,0x66,0x8B6,FALLO,22,0x168B6
0x39048,0x39,0x48,FALLO,23,0x17048
0x23BE3,0x23,0xBE3,FALLO,26,0x1ABE3
0x616B1,0x61,0x6B1,FALLO,27,0x1B6B1
0x45368,0x45,0x368,FALLO,28,0x1C368
0x79C4A,0x79,0xC4A,FALLO,29,0x1DC4A
0x4CCB6,0x4C,0xCB6,FALLO,31,0x1FCB6
0xA666,0xA,0x666,FALLO,1,0x1666
0x2B2D3,0x2B,0x2D3,FALLO,3,0x32D3
0x50682,0x50,0x682,FALLO,10,0xA682
0x75F6F,0x75,0xF6F,FALLO,11,0xBF6F
0x204F,0x2,0x4F,HIT,16,0x1004F
0x6ADD3,0x6A,0xDD3,FALLO,12,0xCDD3
0x668FE,0x66,0x8FE,HIT,22,0x168FE
0x4B0BB,0x4B,0xBB,FALLO,13,0xD0BB
0x3C930,0x3C,0x930,FALLO,17,0x11930
0x509CF,0x50,0x9CF,HIT,10,0xA9CF
0x75565,0x75,0x565,HIT,11,0xB565
0x7EFA5,0x7E,0xFA5,FALLO,20,0x14FA5
0x71EA,0x7,0x1EA,FALLO,24,0x181EA
0x351E5,0x35,0x1E5,FALLO,25,0x191E5
0x41415,0x41,0x415,FALLO,30,0x1E415
0x168D3,0x16,0x8D3,FALLO,0,0x8D3
0x2A24B,0x2A,0x24B,FALLO,2,0x224B
0x19AB,0x1,0x9AB,FALLO,4,0x49AB
0x3C231,0x3C,0x231,HIT,17,0x11231
0x79D92,0x79,0xD92,HIT,29,0x1DD92
0x47583,0x47,0x583,HIT,18,0x12583
0x155E3,0x15,0x5E3,FALLO,5,0x55E3
0x60A62,0x60,0xA62,FALLO,6,0x6A62
0x196C5,0x19,0x6C5,FALLO,7,0x76C5
0x1BC63,0x1B,0xC63,FALLO,8,0x8C63
0x6D8B1,0x6D,0x8B1,FALLO,9,0x98B1
0x12B8A,0x12,0xB8A,FALLO,14,0xEB8A
0x4343F,0x43,0x43F,FALLO,15,0xF43F
0x660EF,0x66,0xEF,HIT,22,0x160EF
0x39D09,0x39,0xD09,HIT,23,0x17D09
0x70188,0x70,0x188,HIT,21,0x15188
0x1C1D7,0x1C,0x1D7,FALLO,16,0x101D7
0x7F017,0x7F,0x17,FALLO,19,0x13017
0x44148,0x44,0x148,FALLO,26,0x1A148
0x5655D,0x56,0x55D,FALLO,27,0x1B55D
0x7125F,0x71,0x25F,FALLO,28,0x1C25F
0x1E244,0x1E,0x244,FALLO,31,0x1F244
0x3BC59,0x3B,0xC59,FALLO,1,0x1C59
0xAB5D,0xA,0xB5D,FALLO,3,0x3B5D
0x225ED,0x22,0x5ED,FALLO,10,0xA5ED
0x1DD9C,0x1D,0xD9C,FALLO,11,0xBD9C
0x234B9,0x23,0x4B9,FALLO,12,0xC4B9
0x6B17A,0x6B,0x17A,FALLO,13,0xD17A
0x24657,0x24,0x657,FALLO,17,0x11657
0x7033B,0x70,0x33B,HIT,21,0x1533B
0x36C59,0x36,0xC59,FALLO,18,0x12C59
0x2ADC0,0x2A,0xDC0,HIT,2,0x2DC0
0x7E7D5,0x7E,0x7D5,HIT,20,0x147D5
0x62867,0x62,0x867,FALLO,22,0x16867
0x30992,0x30,0x992,FALLO,23,0x17992
0x68BA6,0x68,0xBA6,FALLO,24,0x18BA6
0x20CFC,0x20,0xCFC,FALLO,25,0x19CFC
0x7F5DC,0x7F,0x5DC,HIT,19,0x135DC
0x70F4A,0x70,0xF4A,HIT,21,0x15F4A
0x3ECF2,0x3E,0xCF2,FALLO,29,0x1DCF2
0x50579,0x50,0x579,FALLO,30,0x1E579
0x6F1D,0x6,0xF1D,FALLO,0,0xF1D
0x71CF0,0x71,0xCF0,HIT,28,0x1CCF0
0x14586,0x14,0x586,FALLO,4,0x4586
0x112AD,0x11,0x2AD,FALLO,5,0x52AD
0x1117B,0x11,0x17B,HIT,5,0x517B
0x353F4,0x35,0x3F4,FALLO,6,0x63F4
0x74731,0x74,0x731,FALLO,7,0x7731
0x25C7,0x2,0x5C7,FALLO,8,0x85C7
0x5F302,0x5F,0x302,FALLO,9,0x9302
0x3FE79,0x3F,0xE79,FALLO,14,0xEE79
0x5E38B,0x5E,0x38B,FALLO,15,0xF38B
0x7C9B1,0x7C,0x9B1,FALLO,16,0x109B1
0x9A72,0x9,0xA72,FALLO,20,0x14A72
0x3288A,0x32,0x88A,FALLO,26,0x1A88A
0x6961F,0x69,0x61F,FALLO,27,0x1B61F
0x1FB75,0x1F,0xB75,FALLO,31,0x1FB75
0x382E1,0x38,0x2E1,FALLO,1,0x12E1
0x5F9C7,0x5F,0x9C7,HIT,9,0x99C7
0x1B16A,0x1B,0x16A,FALLO,2,0x216A
0x6481F,0x64,0x81F,FALLO,3,0x381F
0xA863,0xA,0x863,FALLO,10,0xA863
0x16A9A,0x16,0xA9A,FALLO,11,0xBA9A
0x269B7,0x26,0x9B7,FALLO,12,0xC9B7
0xDF13,0xD,0xF13,FALLO,13,0xDF13
0x391C8,0x39,0x1C8,FALLO,17,0x111C8
0x37A5F,0x37,0xA5F,FALLO,18,0x12A5F
0x487FA,0x48,0x7FA,FALLO,19,0x137FA
0x1F1BC,0x1F,0x1BC,HIT,31,0x1F1BC
0x488F4,0x48,0x8F4,HIT,19,0x138F4
0x462A8,0x46,0x2A8,FALLO,21,0x152A8
0x35A0C,0x35,0xA0C,HIT,6,0x6A0C
0x27F31,0x27,0xF31,FALLO,22,0x16F31
0x19738,0x19,0x738,FALLO,23,0x17738
0x57804,0x57,0x804,FALLO,24,0x18804
0x35047,0x35,0x47,HIT,6,0x6047
0x594F8,0x59,0x4F8,FALLO,25,0x194F8
0x5C92,0x5,0xC92,FALLO,28,0x1CC92
0x38E9F,0x38,0xE9F,HIT,1,0x1E9F
0x7004A,0x70,0x4A,FALLO,29,0x1D04A
0x2F25C,0x2F,0x25C,FALLO,30,0x1E25C
0x23C29,0x23,0xC29,FALLO,0,0xC29
0x532EB,0x53,0x2EB,FALLO,4,0x42EB
0x654E4,0x65,0x4E4,FALLO,5,0x54E4
0x256F7,0x25,0x6F7,FALLO,7,0x76F7
0x42AD6,0x42,0xAD6,FALLO,8,0x8AD6
0x5A87C,0x5A,0x87C,FALLO,9,0x987C
0x54D06,0x54,0xD06,FALLO,14,0xED06
0x3BA90,0x3B,0xA90,FALLO,15,0xFA90
0x464AF,0x46,0x4AF,HIT,21,0x154AF
0x4BB55,0x4B,0xB55,FALLO,16,0x10B55
0x1385A,0x13,0x85A,FALLO,20,0x1485A
0x24281,0x24,0x281,FALLO,26,0x1A281
0x7B9C4,0x7B,0x9C4,FALLO,27,0x1B9C4
0x58A8,0x5,0x8A8,HIT,28,0x1C8A8
0x7BD24,0x7B,0xD24,HIT,27,0x1BD24
0x47C2,0x4,0x7C2,FALLO,31,0x1F7C2
0x7B087,0x7B,0x87,HIT,27,0x1B087
0x4D933,0x4D,0x933,FALLO,1,0x1933
0x146A7,0x14,0x6A7,FALLO,2,0x26A7
0x4D556,0x4D,0x556,HIT,1,0x1556
0x106D8,0x10,0x6D8,FALLO,3,0x36D8
0x2EDDC,0x2E,0xDDC,FALLO,6,0x6DDC
0x778AB,0x77,0x8AB,FALLO,10,0xA8AB
0xC7E5,0xC,0x7E5,FALLO,11,0xB7E5
0x614CA,0x61,0x4CA,FALLO,12,0xC4CA
0x73CE9,0x73,0xCE9,FALLO,13,0xDCE9
0x8DF8,0x8,0xDF8,FALLO,17,0x11DF8
0x35437,0x35,0x437,FALLO,18,0x12437
0x46DE7,0x46,0xDE7,HIT,21,0x15DE7
0x402D2,0x40,0x2D2,FALLO,19,0x132D2
0x3F589,0x3F,0x589,FALLO,22,0x16589
0x74AFE,0x74,0xAFE,FALLO,23,0x17AFE
0x238B4,0x23,0x8B4,HIT,0,0x8B4
0x61BC2,0x61,0xBC2,HIT,12,0xCBC2
0x7A553,0x7A,0x553,FALLO,24,0x18553
0x26D85,0x26,0xD85,FALLO,25,0x19D85
0x4E0A5,0x4E,0xA5,FALLO,28,0x1C0A5
0x6EC9B,0x6E,0xC9B,FALLO,29,0x1DC9B
0x53BA0,0x53,0xBA0,HIT,4,0x4BA0
0x6E31E,0x6E,0x31E,HIT,29,0x1D31E
0x74AE9,0x74,0xAE9,HIT,23,0x17AE9
0x6026D,0x60,0x26D,FALLO,30,0x1E26D
0x7C9CE,0x7C,0x9CE,FALLO,5,0x59CE
0xE002,0xE,0x2,FALLO,7,0x7002
0x1297D,0x12,0x97D,FALLO,8,0x897D
0x12010,0x12,0x10,HIT,8,0x8010
0x4267,0x4,0x267,HIT,31,0x1F267
0x2BDF6,0x2B,0xDF6,FALLO,9,0x9DF6
0x7D621,0x7D,0x621,FALLO,14,0xE621
0x2A985,0x2A,0x985,FALLO,15,0xF985
0xD4E6,0xD,0x4E6,FALLO,16,0x104E6
0x17AE4,0x17,0xAE4,FALLO,20,0x14AE4
0x7A843,0x7A,0x843,HIT,24,0x18843
0x56283,0x56,0x283,FALLO,21,0x15283
0x65076,0x65,0x76,FALLO,26,0x1A076
0x460D3,0x46,0xD3,FALLO,27,0x1B0D3
0x78825,0x78,0x825,FALLO,0,0x825
0x408C4,0x40,0x8C4,HIT,19,0x138C4
0x5685,0x5,0x685,FALLO,1,0x1685
0x4F2EC,0x4F,0x2EC,FALLO,2,0x22EC
0x619BD,0x61,0x9BD,HIT,12,0xC9BD
0xC3DD,0xC,0x3DD,HIT,11,0xB3DD
0x11ACF,0x11,0xACF,FALLO,3,0x3ACF
0x4FB9,0x4,0xFB9,HIT,31,0x1FFB9
0x9F1C,0x9,0xF1C,FALLO,4,0x4F1C
0x7D3B0,0x7D,0x3B0,HIT,14,0xE3B0
0x27B6F,0x27,0xB6F,FALLO,6,0x6B6F
0x6B216,0x6B,0x216,FALLO,10,0xA216
0x33B96,0x33,0xB96,FALLO,13,0xDB96
0x40314,0x40,0x314,HIT,19,0x13314
0xF36B,0xF,0x36B,FALLO,17,0x1136B
0x79D3C,0x79,0xD3C,FALLO,18,0x12D3C
0x56583,0x56,0x583,HIT,21,0x15583
0xFAF5,0xF,0xAF5,HIT,17,0x11AF5
0x4564A,0x45,0x64A,FALLO,22,0x1664A
0x71F9B,0x71,0xF9B,FALLO,23,0x17F9B
0x673D,0x6,0x73D,FALLO,24,0x1873D
0x22A42,0x22,0xA42,FALLO,25,0x19A42
0x69F1F,0x69,0xF1F,FALLO,28,0x1CF1F
0x1CFEF,0x1C,0xFEF,FALLO,29,0x1DFEF
0x2F059,0x2F,0x59,FALLO,30,0x1E059
0x229B1,0x22,0x9B1,HIT,25,0x199B1
0x6D2C5,0x6D,0x2C5,FALLO,5,0x52C5
0x47727,0x47,0x727,FALLO,7,0x7727
0x7A301,0x7A,0x301,FALLO,8,0x8301
0x5407E,0x54,0x7E,FALLO,9,0x907E
0x62B02,0x62,0xB02,FALLO,11,0xBB02
0x120EF,0x12,0xEF,FALLO,12,0xC0EF
0x1068A,0x10,0x68A,FALLO,14,0xE68A
0x50F29,0x50,0xF29,FALLO,15,0xFF29
0x5E95D,0x5E,0x95D,FALLO,16,0x1095D
0x41911,0x41,0x911,FALLO,19,0x13911
0xACC5,0xA,0xCC5,FALLO,20,0x14CC5
0x5B37,0x5,0xB37,HIT,1,0x1B37
0x73355,0x73,0x355,FALLO,21,0x15355
0x4C207,0x4C,0x207,FALLO,26,0x1A207
0x54CE0,0x54,0xCE0,HIT,9,0x9CE0
0x56A23,0x56,0xA23,FALLO,27,0x1BA23
0x9FD2,0x9,0xFD2,HIT,4,0x4FD2
0x279F8,0x27,0x9F8,HIT,6,0x69F8
0x50C01,0x50,0xC01,HIT,15,0xFC01
0x723F,0x7,0x23F,FALLO,31,0x1F23F
0x2CCE4,0x2C,0xCE4,FALLO,0,0xCE4
0x52D02,0x52,0xD02,FALLO,2,0x2D02
0x369D,0x3,0x69D,FALLO,3,0x369D
0x7D801,0x7D,0x801,FALLO,10,0xA801
0x6746,0x6,0x746,HIT,24,0x18746
0x594CB,0x59,0x4CB,FALLO,13,0xD4CB
0x57984,0x57,0x984,FALLO,17,0x11984
0xC167,0xC,0x167,FALLO,18,0x12167
0x5E6C7,0x5E,0x6C7,HIT,16,0x106C7
0x20CCD,0x20,0xCCD,FALLO,22,0x16CCD
0x20E7A,0x20,0xE7A,HIT,22,0x16E7A
0x6F50C,0x6F,0x50C,FALLO,23,0x1750C
0x27AD8,0x27,0xAD8,HIT,6,0x6AD8
0x27E58,0x27,0xE58,HIT,6,0x6E58
0x71BF0,0x71,0xBF0,FALLO,25,0x19BF0
0x1C41E,0x1C,0x41E,HIT,29,0x1D41E
0x5A9A1,0x5A,0x9A1,FALLO,28,0x1C9A1
0x7EAE4,0x7E,0xAE4,FALLO,30,0x1EAE4
0x7E8BC,0x7E,0x8BC,HIT,30,0x1E8BC
0x289C4,0x28,0x9C4,FALLO,1,0x19C4
0x572BA,0x57,0x2BA,HIT,17,0x112BA
0x30B99,0x30,0xB99,FALLO,4,0x4B99
0x6C241,0x6C,0x241,FALLO,5,0x5241
0x7856F,0x78,0x56F,FALLO,7,0x756F
0x6127E,0x61,0x27E,FALLO,8,0x827E
0x40A2,0x4,0xA2,FALLO,9,0x90A2
0x4AA64,0x4A,0xA64,FALLO,11,0xBA64
0x8AD0,0x8,0xAD0,FALLO,12,0xCAD0
0x1E711,0x1E,0x711,FALLO,14,0xE711
0x66E9,0x6,0x6E9,HIT,24,0x186E9
0x320F7,0x32,0xF7,FALLO,15,0xF0F7
0x512A2,0x51,0x2A2,FALLO,19,0x132A2
0x4AF9,0x4,0xAF9,HIT,9,0x9AF9
0x64541,0x64,0x541,FALLO,20,0x14541
0x4A3A9,0x4A,0x3A9,HIT,11,0xB3A9
0x2598E,0x25,0x98E,FALLO,21,0x1598E
0x22F8F,0x22,0xF8F,FALLO,26,0x1AF8F
0x68A2B,0x68,0xA2B,FALLO,27,0x1BA2B
0x8F80,0x8,0xF80,HIT,12,0xCF80
0x2B69,0x2,0xB69,FALLO,29,0x1DB69
0x3646D,0x36,0x46D,FALLO,31,0x1F46D
0x2D1C4,0x2D,0x1C4,FALLO,0,0x1C4
0x17825,0x17,0x825,FALLO,2,0x2825
0x4F827,0x4F,0x827,FALLO,3,0x3827
0x40026,0x40,0x26,FALLO,6,0x6026
0x403BF,0x40,0x3BF,HIT,6,0x63BF
0x16A97,0x16,0xA97,FALLO,10,0xAA97
0x60FFE,0x60,0xFFE,FALLO,13,0xDFFE
0x69602,0x69,0x602,FALLO,16,0x10602
0xEAD3,0xE,0xAD3,FALLO,17,0x11AD3
0x7B8AB,0x7B,0x8AB,FALLO,18,0x128AB
0x6C2E9,0x6C,0x2E9,HIT,5,0x52E9
0x29590,0x29,0x590,FALLO,22,0x16590
0x52EEB,0x52,0xEEB,FALLO,23,0x17EEB
0x625BA,0x62,0x5BA,FALLO,24,0x185BA
0x5CFFE,0x5C,0xFFE,FALLO,25,0x19FFE
0xDFB4,0xD,0xFB4,FALLO,28,0x1CFB4
0x3A2B2,0x3A,0x2B2,FALLO,30,0x1E2B2
0x42835,0x42,0x835,FALLO,1,0x1835
0x31874,0x31,0x874,FALLO,4,0x4874
0x2BB8A,0x2B,0xB8A,FALLO,7,0x7B8A
0x55922,0x55,0x922,FALLO,8,0x8922
0x1AD5,0x1,0xAD5,FALLO,9,0x9AD5
0x1A0BB,0x1A,0xBB,FALLO,11,0xB0BB
0x34419,0x34,0x419,FALLO,12,0xC419
0x37581,0x37,0x581,FALLO,14,0xE581
0x26812,0x26,0x812,FALLO,15,0xF812
0x2AE1F,0x2A,0xE1F,FALLO,19,0x13E1F
0x7A90C,0x7A,0x90C,FALLO,20,0x1490C
0x4AD08,0x4A,0xD08,FALLO,21,0x15D08
0xA5A6,0xA,0x5A6,FALLO,26,0x1A5A6
0x582B4,0x58,0x2B4,FALLO,27,0x1B2B4
0x6E435,0x6E,0x435,FALLO,29,0x1D435
0x471DF,0x47,0x1DF,FALLO,31,0x1F1DF
0x35A7B,0x35,0xA7B,FALLO,0,0xA7B
0x25162,0x25,0x162,FALLO,2,0x2162
0x3006A,0x30,0x6A,FALLO,3,0x306A
0x2DFFE,0x2D,0xFFE,FALLO,5,0x5FFE
0x2834F,0x28,0x34F,FALLO,6,0x634F
0x20A63,0x20,0xA63,FALLO,10,0xAA63
0x20A18,0x20,0xA18,HIT,10,0xAA18
0x4845F,0x48,0x45F,FALLO,13,0xD45F
0x5E779,0x5E,0x779,FALLO,16,0x10779
0x4FDCE,0x4F,0xDCE,FALLO,17,0x11DCE
0xB8CB,0xB,0x8CB,FALLO,18,0x128CB
0x17E75,0x17,0xE75,FALLO,22,0x16E75
0xFAB6,0xF,0xAB6,FALLO,23,0x17AB6
0x2A8CC,0x2A,0x8CC,HIT,19,0x138CC
0x5FA1E,0x5F,0xA1E,FALLO,24,0x18A1E
0x6CA7E,0x6C,0xA7E,FALLO,25,0x19A7E
0x4B4F4,0x4B,0x4F4,FALLO,28,0x1C4F4
0x67249,0x67,0x249,FALLO,30,0x1E249
0x70CE,0x7,0xCE,FALLO,1,0x10CE
0x1EC19,0x1E,0xC19,FALLO,4,0x4C19
0xC8A3,0xC,0x8A3,FALLO,7,0x78A3
0x2DF5B,0x2D,0xF5B,HIT,5,0x5F5B
0x34712,0x34,0x712,HIT,12,0xC712
0x48637,0x48,0x637,HIT,13,0xD637
0x56074,0x56,0x74,FALLO,8,0x8074
0x5C094,0x5C,0x94,FALLO,9,0x9094
0x6B3ED,0x6B,0x3ED,FALLO,11,0xB3ED
0x13863,0x13,0x863,FALLO,14,0xE863
0x19DDB,0x19,0xDDB,FALLO,15,0xFDDB
0x742C9,0x74,0x2C9,FALLO,20,0x142C9
0x74762,0x74,0x762,HIT,20,0x14762
0x893B,0x8,0x93B,FALLO,21,0x1593B
0x67C74,0x67,0xC74,HIT,30,0x1EC74
0x2E914,0x2E,0x914,FALLO,26,0x1A914
0x7A878,0x7A,0x878,FALLO,27,0x1B878
0x2D81D,0x2D,0x81D,HIT,5,0x581D
0x70E52,0x70,0xE52,FALLO,29,0x1DE52
0x14279,0x14,0x279,FALLO,31,0x1F279
0x820D,0x8,0x20D,HIT,21,0x1520D
0x437F6,0x43,0x7F6,FALLO,0,0x7F6
0x1D118,0x1D,0x118,FALLO,2,0x2118
0x7CAB4,0x7C,0xAB4,FALLO,3,0x3AB4
0x2ABE8,0x2A,0xBE8,HIT,19,0x13BE8
0x5E995,0x5E,0x995,HIT,16,0x10995
0x71066,0x71,0x66,FALLO,6,0x6066
0x3E6E8,0x3E,0x6E8,FALLO,10,0xA6E8
0x4896D,0x48,0x96D,HIT,13,0xD96D
0xB305,0xB,0x305,HIT,18,0x12305
0x54326,0x54,0x326,FALLO,12,0xC326
0xA9F8,0xA,0x9F8,FALLO,17,0x119F8
0x778A1,0x77,0x8A1,FALLO,22,0x168A1
0x23966,0x23,0x966,FALLO,23,0x17966
0x381B5,0x38,0x1B5,FALLO,24,0x181B5
0x52417,0x52,0x417,FALLO,25,0x19417
0xD7FC,0xD,0x7FC,FALLO,28,0x1C7FC
0x591B9,0x59,0x1B9,FALLO,30,0x1E1B9
0x3E863,0x3E,0x863,HIT,10,0xA863
0x5924E,0x59,0x24E,HIT,30,0x1E24E
0x2A4C7,0x2A,0x4C7,HIT,19,0x134C7
0x3AEF6,0x3A,0xEF6,FALLO,1,0x1EF6
0x6493E,0x64,0x93E,FALLO,4,0x493E
0x6E53A,0x6E,0x53A,FALLO,5,0x553A
0xD274,0xD,0x274,HIT,28,0x1C274
0x7625F,0x76,0x25F,FALLO,7,0x725F
0x516DF,0x51,0x6DF,FALLO,8,0x86DF
0x78A9B,0x78,0xA9B,FALLO,9,0x9A9B
0x62D6C,0x62,0xD6C,FALLO,11,0xBD6C
0x28745,0x28,0x745,FALLO,13,0xD745
0x7E799,0x7E,0x799,FALLO,14,0xE799
0x36C59,0x36,0xC59,FALLO,15,0xFC59
0x4592,0x4,0x592,FALLO,16,0x10592
0x36EB6,0x36,0xEB6,HIT,15,0xFEB6
0x6C839,0x6C,0x839,FALLO,18,0x12839
0x64C9F,0x64,0xC9F,HIT,4,0x4C9F
0x246B2,0x24,0x6B2,FALLO,20,0x146B2
0x3BA23,0x3B,0xA23,FALLO,21,0x15A23
0x24335,0x24,0x335,HIT,20,0x14335
0x8D2A,0x8,0xD2A,FALLO,26,0x1AD2A
0x10437,0x10,0x437,FALLO,27,0x1B437
0x6CE8C,0x6C,0xE8C,HIT,18,0x12E8C
0x7241A,0x72,0x41A,FALLO,29,0x1D41A
0x18AD1,0x18,0xAD1,FALLO,31,0x1FAD1
0x371E6,0x37,0x1E6,FALLO,0,0x1E6
0x2E18B,0x2E,0x18B,FALLO,2,0x218B
0xE9F5,0xE,0x9F5,FALLO,3,0x39F5
0x12C6C,0x12,0xC6C,FALLO,6,0x6C6C
0x124BA,0x12,0x4BA,HIT,6,0x64BA
0x1BE99,0x1B,0xE99,FALLO,10,0xAE99
0x70B0E,0x70,0xB0E,FALLO,12,0xCB0E
0x6AFF,0x6,0xAFF,FALLO,17,0x11AFF
0x2BEC2,0x2B,0xEC2,FALLO,19,0x13EC2
0x639B1,0x63,0x9B1,FALLO,22,0x169B1
0x67889,0x67,0x889,FALLO,23,0x17889
0x4632D,0x46,0x32D,FALLO,24,0x1832D
0x72F7D,0x72,0xF7D,HIT,29,0x1DF7D
0x6040C,0x60,0x40C,FALLO,25,0x1940C
