DV,NPV,Offset,Estado,Marco,DF
0x45C,0x8B,0x4,FALLO,7,0x3C
0xFD5,0x1FA,0x5,FALLO,8,0x45
0x5EF,0xBD,0x7,FALLO,9,0x4F
0xD61,0x1AC,0x1,FALLO,10,0x51
0x21F,0x43,0x7,FALLO,11,0x5F
0x8B3,0x116,0x3,FALLO,12,0x63
0xE24,0x1C4,0x4,FALLO,14,0x74
0xD24,0x1A4,0x4,FALLO,0,0x4
0x44,0x8,0x4,FALLO,5,0x2C
0x843,0x108,0x3,FALLO,6,0x33
0x64E,0xC9,0x6,FALLO,13,0x6E
0x5AB,0xB5,0x3,FALLO,15,0x7B
0x22F,0x45,0x7,FALLO,1,0xF
0x4C5,0x98,0x5,FALLO,2,0x15
0x7A3,0xF4,0x3,FALLO,3,0x1B
0x5EC,0xBD,0x4,HIT,9,0x4C
0x517,0xA2,0x7,FALLO,4,0x27
0x79A,0xF3,0x2,FALLO,7,0x3A
0x398,0x73,0x0,FALLO,8,0x40
0x26A,0x4D,0x2,FALLO,10,0x52
0x38F,0x71,0x7,FALLO,11,0x5F
0x465,0x8C,0x5,FALLO,12,0x65
0xEA0,0x1D4,0x0,FALLO,14,0x70
0x5B7,0xB6,0x7,FALLO,0,0x7
0xCD2,0x19A,0x2,FALLO,5,0x2A
0x22A,0x45,0x2,HIT,1,0xA
0xF08,0x1E1,0x0,FALLO,6,0x30
0xCC0,0x198,0x0,FALLO,9,0x48
0x963,0x12C,0x3,FALLO,13,0x6B
0xEDE,0x1DB,0x6,FALLO,15,0x7E
0xA90,0x152,0x0,FALLO,2,0x10
0x4AA,0x95,0x2,FALLO,3,0x1A
0x151,0x2A,0x1,FALLO,4,0x21
0x38,0x7,0x0,FALLO,7,0x38
0xF93,0x1F2,0x3,FALLO,8,0x43
0xD25,0x1A4,0x5,FALLO,10,0x55
0x6D4,0xDA,0x4,FALLO,11,0x5C
0x434,0x86,0x4,FALLO,12,0x64
0x4FE,0x9F,0x6,FALLO,14,0x76
0x1FD,0x3F,0x5,FALLO,0,0x5
0x1C2,0x38,0x2,FALLO,1,0xA
0x21,0x4,0x1,FALLO,5,0x29
0xA47,0x148,0x7,FALLO,6,0x37
0x8EC,0x11D,0x4,FALLO,9,0x4C
0x4A8,0x95,0x0,HIT,3,0x18
0x80C,0x101,0x4,FALLO,13,0x6C
0x424,0x84,0x4,FALLO,15,0x7C
0x614,0xC2,0x4,FALLO,2,0x14
0x6A6,0xD4,0x6,FALLO,4,0x26
0x365,0x6C,0x5,FALLO,7,0x3D
0xF8A,0x1F1,0x2,FALLO,8,0x42
0xFA4,0x1F4,0x4,FALLO,10,0x54
0xD62,0x1AC,0x2,FALLO,11,0x5A
0xF3C,0x1E7,0x4,FALLO,12,0x64
0xD52,0x1AA,0x2,FALLO,14,0x72
0x157,0x2A,0x7,FALLO,0,0x7
0xEF7,0x1DE,0x7,FALLO,1,0xF
0xF73,0x1EE,0x3,FALLO,3,0x1B
0x676,0xCE,0x6,FALLO,5,0x2E
0x97D,0x12F,0x5,FALLO,6,0x35
0x237,0x46,0x7,FALLO,9,0x4F
0xEC7,0x1D8,0x7,FALLO,13,0x6F
0xBC7,0x178,0x7,FALLO,15,0x7F
0x546,0xA8,0x6,FALLO,2,0x16
0x48B,0x91,0x3,FALLO,4,0x23
0x4C5,0x98,0x5,FALLO,7,0x3D
0x15,0x2,0x5,FALLO,8,0x45
0x839,0x107,0x1,FALLO,10,0x51
0x6EF,0xDD,0x7,FALLO,11,0x5F
0x85E,0x10B,0x6,FALLO,12,0x66
0xBE8,0x17D,0x0,FALLO,14,0x70
0x8F6,0x11E,0x6,FALLO,0,0x6
0xC03,0x180,0x3,FALLO,1,0xB
0xEB,0x1D,0x3,FALLO,3,0x1B
0x635,0xC6,0x5,FALLO,5,0x2D
0x762,0xEC,0x2,FALLO,6,0x32
0x4A9,0x95,0x1,FALLO,9,0x49
0x2C,0x5,0x4,FALLO,13,0x6C
0x923,0x124,0x3,FALLO,15,0x7B
0x852,0x10A,0x2,FALLO,2,0x12
0x3D3,0x7A,0x3,FALLO,4,0x23
0x4DA,0x9B,0x2,FALLO,7,0x3A
0x712,0xE2,0x2,FALLO,8,0x42
0xC69,0x18D,0x1,FALLO,10,0x51
0x317,0x62,0x7,FALLO,11,0x5F
0xF70,0x1EE,0x0,FALLO,12,0x60
0x113,0x22,0x3,FALLO,14,0x73
0x46C,0x8D,0x4,FALLO,0,0x4
0xBE5,0x17C,0x5,FALLO,1,0xD
0x25F,0x4B,0x7,FALLO,3,0x1F
0x262,0x4C,0x2,FALLO,5,0x2A
0xEDE,0x1DB,0x6,FALLO,6,0x36
0x84F,0x109,0x7,FALLO,9,0x4F
0xDCF,0x1B9,0x7,FALLO,13,0x6F
0x3C2,0x78,0x2,FALLO,15,0x7A
0xED6,0x1DA,0x6,FALLO,2,0x16
0x15D,0x2B,0x5,FALLO,4,0x25
0xB22,0x164,0x2,FALLO,7,0x3A
0xD78,0x1AF,0x0,FALLO,8,0x40
0x8E0,0x11C,0x0,FALLO,10,0x50
0x701,0xE0,0x1,FALLO,11,0x59
0x594,0xB2,0x4,FALLO,12,0x64
0x2DB,0x5B,0x3,FALLO,14,0x73
0x280,0x50,0x0,FALLO,0,0x0
0xAB2,0x156,0x2,FALLO,1,0xA
0xF97,0x1F2,0x7,FALLO,3,0x1F
0x186,0x30,0x6,FALLO,5,0x2E
0xE21,0x1C4,0x1,FALLO,6,0x31
0x125,0x24,0x5,FALLO,9,0x4D
0x810,0x102,0x0,FALLO,13,0x68
0xF54,0x1EA,0x4,FALLO,15,0x7C
0x142,0x28,0x2,FALLO,2,0x12
0x28E,0x51,0x6,FALLO,4,0x26
0x6DB,0xDB,0x3,FALLO,7,0x3B
0xE9A,0x1D3,0x2,FALLO,8,0x42
0x11A,0x23,0x2,FALLO,10,0x52
0xE86,0x1D0,0x6,FALLO,11,0x5E
0x772,0xEE,0x2,FALLO,12,0x62
0x9A,0x13,0x2,FALLO,14,0x72
0x593,0xB2,0x3,FALLO,0,0x3
0xCD6,0x19A,0x6,FALLO,1,0xE
0x1A2,0x34,0x2,FALLO,3,0x1A
0xF1C,0x1E3,0x4,FALLO,5,0x2C
0x872,0x10E,0x2,FALLO,6,0x32
0x783,0xF0,0x3,FALLO,9,0x4B
0x6C0,0xD8,0x0,FALLO,13,0x68
0x829,0x105,0x1,FALLO,15,0x79
0x3B,0x7,0x3,FALLO,2,0x13
0xAEA,0x15D,0x2,FALLO,4,0x22
0x3DF,0x7B,0x7,FALLO,7,0x3F
0x441,0x88,0x1,FALLO,8,0x41
0x3D9,0x7B,0x1,HIT,7,0x39
0x583,0xB0,0x3,FALLO,10,0x53
0xDCF,0x1B9,0x7,FALLO,11,0x5F
0x7AA,0xF5,0x2,FALLO,12,0x62
0xC5C,0x18B,0x4,FALLO,14,0x74
0x89A,0x113,0x2,FALLO,0,0x2
0xC60,0x18C,0x0,FALLO,1,0x8
0x4CF,0x99,0x7,FALLO,3,0x1F
0xDE,0x1B,0x6,FALLO,5,0x2E
0xA85,0x150,0x5,FALLO,6,0x35
0x7A2,0xF4,0x2,FALLO,9,0x4A
0x1E6,0x3C,0x6,FALLO,13,0x6E
0xB86,0x170,0x6,FALLO,15,0x7E
0xE32,0x1C6,0x2,FALLO,2,0x12
0x81,0x10,0x1,FALLO,4,0x21
0x2C6,0x58,0x6,FALLO,7,0x3E
0x20F,0x41,0x7,FALLO,8,0x47
0xA8B,0x151,0x3,FALLO,10,0x53
0x29E,0x53,0x6,FALLO,11,0x5E
0x36F,0x6D,0x7,FALLO,12,0x67
0xC49,0x189,0x1,FALLO,14,0x71
0x12C,0x25,0x4,FALLO,0,0x4
0x2B0,0x56,0x0,FALLO,1,0x8
0x9DC,0x13B,0x4,FALLO,3,0x1C
0x807,0x100,0x7,FALLO,5,0x2F
0x6BC,0xD7,0x4,FALLO,6,0x34
0xCF7,0x19E,0x7,FALLO,9,0x4F
0xF8B,0x1F1,0x3,FALLO,13,0x6B
0x645,0xC8,0x5,FALLO,15,0x7D
0x39,0x7,0x1,FALLO,2,0x11
0x316,0x62,0x6,FALLO,4,0x26
0x24F,0x49,0x7,FALLO,7,0x3F
0xE35,0x1C6,0x5,FALLO,8,0x45
0xEDF,0x1DB,0x7,FALLO,10,0x57
0x8AA,0x115,0x2,FALLO,11,0x5A
0x2B4,0x56,0x4,HIT,1,0xC
0x82F,0x105,0x7,FALLO,12,0x67
0x217,0x42,0x7,FALLO,14,0x77
0x7AE,0xF5,0x6,FALLO,0,0x6
0x86A,0x10D,0x2,FALLO,3,0x1A
0xFAC,0x1F5,0x4,FALLO,5,0x2C
0x699,0xD3,0x1,FALLO,6,0x31
0xA53,0x14A,0x3,FALLO,9,0x4B
0x87,0x10,0x7,FALLO,13,0x6F
0x91F,0x123,0x7,FALLO,15,0x7F
0xE85,0x1D0,0x5,FALLO,1,0xD
0xF75,0x1EE,0x5,FALLO,2,0x15
0xBFB,0x17F,0x3,FALLO,4,0x23
0xB71,0x16E,0x1,FALLO,7,0x39
0x70B,0xE1,0x3,FALLO,8,0x43
0x6D3,0xDA,0x3,FALLO,10,0x53
0xA9F,0x153,0x7,FALLO,11,0x5F
0x514,0xA2,0x4,FALLO,12,0x64
0x2BE,0x57,0x6,FALLO,14,0x76
0x7A1,0xF4,0x1,FALLO,0,0x1
0xF97,0x1F2,0x7,FALLO,3,0x1F
0x128,0x25,0x0,FALLO,5,0x28
0x53E,0xA7,0x6,FALLO,6,0x36
0x275,0x4E,0x5,FALLO,9,0x4D
0xEE7,0x1DC,0x7,FALLO,13,0x6F
0x683,0xD0,0x3,FALLO,15,0x7B
0x7B5,0xF6,0x5,FALLO,1,0xD
0xE8D,0x1D1,0x5,FALLO,2,0x15
0xE07,0x1C0,0x7,FALLO,4,0x27
0xB98,0x173,0x0,FALLO,7,0x38
0xD01,0x1A0,0x1,FALLO,8,0x41
0xFE0,0x1FC,0x0,FALLO,10,0x50
0xBB7,0x176,0x7,FALLO,11,0x5F
0xA38,0x147,0x0,FALLO,12,0x60
0x2B0,0x56,0x0,FALLO,14,0x70
0xFC3,0x1F8,0x3,FALLO,0,0x3
0x7DB,0xFB,0x3,FALLO,3,0x1B
0x1A2,0x34,0x2,FALLO,5,0x2A
0x92B,0x125,0x3,FALLO,6,0x33
0xB33,0x166,0x3,FALLO,9,0x4B
0xE1F,0x1C3,0x7,FALLO,13,0x6F
0x36,0x6,0x6,FALLO,15,0x7E
0x627,0xC4,0x7,FALLO,1,0xF
0x1A8,0x35,0x0,FALLO,2,0x10
0xE6E,0x1CD,0x6,FALLO,4,0x26
0x914,0x122,0x4,FALLO,7,0x3C
0x1A6,0x34,0x6,HIT,5,0x2E
0xB05,0x160,0x5,FALLO,8,0x45
0x943,0x128,0x3,FALLO,10,0x53
0x7DA,0xFB,0x2,HIT,3,0x1A
0xC0A,0x181,0x2,FALLO,11,0x5A
0x24B,0x49,0x3,FALLO,12,0x63
0xE5F,0x1CB,0x7,FALLO,14,0x77
0x5F5,0xBE,0x5,FALLO,0,0x5
0x6CD,0xD9,0x5,FALLO,6,0x35
0x4A,0x9,0x2,FALLO,9,0x4A
0x2F0,0x5E,0x0,FALLO,13,0x68
0x4EB,0x9D,0x3,FALLO,15,0x7B
0x12,0x2,0x2,FALLO,1,0xA
0xFA7,0x1F4,0x7,FALLO,2,0x17
0x715,0xE2,0x5,FALLO,3,0x1D
0x1C1,0x38,0x1,FALLO,4,0x21
0x399,0x73,0x1,FALLO,5,0x29
0xEB6,0x1D6,0x6,FALLO,7,0x3E
0x1DA,0x3B,0x2,FALLO,8,0x42
0x34C,0x69,0x4,FALLO,10,0x54
0xCB9,0x197,0x1,FALLO,11,0x59
0x5C0,0xB8,0x0,FALLO,12,0x60
0xBC1,0x178,0x1,FALLO,14,0x71
0x567,0xAC,0x7,FALLO,0,0x7
0x9B,0x13,0x3,FALLO,6,0x33
0x6C4,0xD8,0x4,FALLO,9,0x4C
0xD51,0x1AA,0x1,FALLO,13,0x69
0xFBC,0x1F7,0x4,FALLO,15,0x7C
0x9E6,0x13C,0x6,FALLO,1,0xE
0xE2C,0x1C5,0x4,FALLO,2,0x14
0x17A,0x2F,0x2,FALLO,3,0x1A
0x222,0x44,0x2,FALLO,4,0x22
0x151,0x2A,0x1,FALLO,5,0x29
0x3B8,0x77,0x0,FALLO,7,0x38
0x3B7,0x76,0x7,FALLO,8,0x47
0xBC5,0x178,0x5,HIT,14,0x75
0x216,0x42,0x6,FALLO,10,0x56
0x3FB,0x7F,0x3,FALLO,11,0x5B
0x36E,0x6D,0x6,FALLO,12,0x66
0x21F,0x43,0x7,FALLO,0,0x7
0x9AA,0x135,0x2,FALLO,6,0x32
0x3D4,0x7A,0x4,FALLO,9,0x4C
0x2,0x0,0x2,FALLO,13,0x6A
0xA59,0x14B,0x1,FALLO,14,0x71
0xD60,0x1AC,0x0,FALLO,15,0x78
0xE08,0x1C1,0x0,FALLO,1,0x8
0xD46,0x1A8,0x6,FALLO,2,0x16
0xA6A,0x14D,0x2,FALLO,3,0x1A
0x453,0x8A,0x3,FALLO,4,0x23
0x2CE,0x59,0x6,FALLO,5,0x2E
0x6E0,0xDC,0x0,FALLO,7,0x38
0xB4D,0x169,0x5,FALLO,8,0x45
0x7DE,0xFB,0x6,FALLO,10,0x56
0xF4B,0x1E9,0x3,FALLO,11,0x5B
0xC77,0x18E,0x7,FALLO,12,0x67
0xC70,0x18E,0x0,HIT,12,0x60
0xB32,0x166,0x2,FALLO,0,0x2
0x74E,0xE9,0x6,FALLO,6,0x36
0x238,0x47,0x0,FALLO,9,0x48
0xBF4,0x17E,0x4,FALLO,13,0x6C
0xCA8,0x195,0x0,FALLO,14,0x70
0xACB,0x159,0x3,FALLO,15,0x7B
0x82B,0x105,0x3,FALLO,1,0xB
0x2A,0x5,0x2,FALLO,2,0x12
0xC32,0x186,0x2,FALLO,3,0x1A
0x163,0x2C,0x3,FALLO,4,0x23
0x260,0x4C,0x0,FALLO,5,0x28
0xADD,0x15B,0x5,FALLO,7,0x3D
0xD97,0x1B2,0x7,FALLO,8,0x47
0x26A,0x4D,0x2,FALLO,10,0x52
0x2BE,0x57,0x6,FALLO,11,0x5E
0xBCF,0x179,0x7,FALLO,12,0x67
0x180,0x30,0x0,FALLO,0,0x0
0x11,0x2,0x1,FALLO,6,0x31
0x9C7,0x138,0x7,FALLO,9,0x4F
0x42F,0x85,0x7,FALLO,13,0x6F
0x13C,0x27,0x4,FALLO,14,0x74
0x83D,0x107,0x5,FALLO,15,0x7D
0x92A,0x125,0x2,FALLO,1,0xA
0x48D,0x91,0x5,FALLO,2,0x15
0x3AE,0x75,0x6,FALLO,3,0x1E
0x205,0x40,0x5,FALLO,4,0x25
0x3E6,0x7C,0x6,FALLO,5,0x2E
0x81E,0x103,0x6,FALLO,7,0x3E
0x437,0x86,0x7,FALLO,8,0x47
0x742,0xE8,0x2,FALLO,10,0x52
0xFE8,0x1FD,0x0,FALLO,11,0x58
0x8AD,0x115,0x5,FALLO,12,0x65
0x37E,0x6F,0x6,FALLO,0,0x6
0x9,0x1,0x1,FALLO,6,0x31
0x6FF,0xDF,0x7,FALLO,9,0x4F
0xE94,0x1D2,0x4,FALLO,13,0x6C
0x35A,0x6B,0x2,FALLO,14,0x72
0xA5E,0x14B,0x6,FALLO,15,0x7E
0xE38,0x1C7,0x0,FALLO,1,0x8
0x5C0,0xB8,0x0,FALLO,2,0x10
0x774,0xEE,0x4,FALLO,3,0x1C
0x426,0x84,0x6,FALLO,4,0x26
0xD14,0x1A2,0x4,FALLO,5,0x2C
0x746,0xE8,0x6,HIT,10,0x56
0xB9B,0x173,0x3,FALLO,7,0x3B
0x4C9,0x99,0x1,FALLO,8,0x41
0x2A0,0x54,0x0,FALLO,11,0x58
0xF80,0x1F0,0x0,FALLO,12,0x60
0xDC2,0x1B8,0x2,FALLO,0,0x2
0x95B,0x12B,0x3,FALLO,6,0x33
0x967,0x12C,0x7,FALLO,9,0x4F
0x798,0xF3,0x0,FALLO,10,0x50
0x767,0xEC,0x7,FALLO,13,0x6F
0x6D6,0xDA,0x6,FALLO,14,0x76
0xD97,0x1B2,0x7,FALLO,15,0x7F
0x93E,0x127,0x6,FALLO,1,0xE
0x812,0x102,0x2,FALLO,2,0x12
0x7B8,0xF7,0x0,FALLO,3,0x18
0x11F,0x23,0x7,FALLO,4,0x27
0x22F,0x45,0x7,FALLO,5,0x2F
0x551,0xAA,0x1,FALLO,7,0x39
0xB63,0x16C,0x3,FALLO,8,0x43
0x96F,0x12D,0x7,FALLO,11,0x5F
0xF36,0x1E6,0x6,FALLO,12,0x66
0xB4E,0x169,0x6,FALLO,0,0x6
0x347,0x68,0x7,FALLO,6,0x37
0x5C6,0xB8,0x6,FALLO,9,0x4E
0xC80,0x190,0x0,FALLO,10,0x50
0x761,0xEC,0x1,HIT,13,0x69
0x766,0xEC,0x6,HIT,13,0x6E
0x678,0xCF,0x0,FALLO,14,0x70
0x1A7,0x34,0x7,FALLO,15,0x7F
0xAF3,0x15E,0x3,FALLO,1,0xB
0x8EC,0x11D,0x4,FALLO,2,0x14
0xAF7,0x15E,0x7,HIT,1,0xF
0x4E6,0x9C,0x6,FALLO,3,0x1E
0xEBC,0x1D7,0x4,FALLO,4,0x24
0x613,0xC2,0x3,FALLO,5,0x2B
0x9B0,0x136,0x0,FALLO,7,0x38
0xE87,0x1D0,0x7,FALLO,8,0x47
0x926,0x124,0x6,FALLO,11,0x5E
0x131,0x26,0x1,FALLO,12,0x61
0x27A,0x4F,0x2,FALLO,13,0x6A
0xDF1,0x1BE,0x1,FALLO,0,0x1
0x9BA,0x137,0x2,FALLO,6,0x32
0x889,0x111,0x1,FALLO,9,0x49
0x136,0x26,0x6,HIT,12,0x66
0xAA8,0x155,0x0,FALLO,10,0x50
0x393,0x72,0x3,FALLO,14,0x73
0xE74,0x1CE,0x4,FALLO,15,0x7C
0xE14,0x1C2,0x4,FALLO,1,0xC
0x902,0x120,0x2,FALLO,2,0x12
0xDD3,0x1BA,0x3,FALLO,3,0x1B
0x3D7,0x7A,0x7,FALLO,4,0x27
0x38C,0x71,0x4,FALLO,5,0x2C
0x7D1,0xFA,0x1,FALLO,7,0x39
0x3C7,0x78,0x7,FALLO,8,0x47
0x6AA,0xD5,0x2,FALLO,11,0x5A
0x330,0x66,0x0,FALLO,12,0x60
0x58,0xB,0x0,FALLO,13,0x68
0x5C9,0xB9,0x1,FALLO,0,0x1
0xD9B,0x1B3,0x3,FALLO,6,0x33
0xCC6,0x198,0x6,FALLO,9,0x4E
0xA9B,0x153,0x3,FALLO,10,0x53
0xBB6,0x176,0x6,FALLO,14,0x76
0x7F1,0xFE,0x1,FALLO,15,0x79
0x9E,0x13,0x6,FALLO,1,0xE
0x5A6,0xB4,0x6,FALLO,2,0x16
0xC07,0x180,0x7,FALLO,3,0x1F
0xD17,0x1A2,0x7,FALLO,4,0x27
0x60,0xC,0x0,FALLO,5,0x28
0x403,0x80,0x3,FALLO,7,0x3B
0x871,0x10E,0x1,FALLO,8,0x41
0x4B1,0x96,0x1,FALLO,11,0x59
0x82E,0x105,0x6,FALLO,12,0x66
0xE26,0x1C4,0x6,FALLO,13,0x6E
0x784,0xF0,0x4,FALLO,0,0x4
0xE9F,0x1D3,0x7,FALLO,6,0x37
0x8E4,0x11C,0x4,FALLO,9,0x4C
0xE09,0x1C1,0x1,FALLO,10,0x51
0x4FE,0x9F,0x6,FALLO,14,0x76
0xBE0,0x17C,0x0,FALLO,15,0x78
0xB3F,0x167,0x7,FALLO,1,0xF
0x9F6,0x13E,0x6,FALLO,2,0x16
0x53B,0xA7,0x3,FALLO,3,0x1B
0x428,0x85,0x0,FALLO,4,0x20
0x602,0xC0,0x2,FALLO,5,0x2A
0x84C,0x109,0x4,FALLO,7,0x3C
0xE6F,0x1CD,0x7,FALLO,8,0x47
0xC97,0x192,0x7,FALLO,11,0x5F
0x497,0x92,0x7,FALLO,12,0x67
0xC70,0x18E,0x0,FALLO,13,0x68
0x726,0xE4,0x6,FALLO,0,0x6
0x635,0xC6,0x5,FALLO,6,0x35
0x1CE,0x39,0x6,FALLO,9,0x4E
0xBA8,0x175,0x0,FALLO,10,0x50
0x7BF,0xF7,0x7,FALLO,14,0x77
0xCEE,0x19D,0x6,FALLO,15,0x7E
0x318,0x63,0x0,FALLO,1,0x8
0x78,0xF,0x0,FALLO,2,0x10
0xE60,0x1CC,0x0,FALLO,3,0x18
0x6A9,0xD5,0x1,FALLO,4,0x21
0xCA3,0x194,0x3,FALLO,5,0x2B
0xF92,0x1F2,0x2,FALLO,7,0x3A
0xA58,0x14B,0x0,FALLO,8,0x40
0x387,0x70,0x7,FALLO,11,0x5F
0xCE6,0x19C,0x6,FALLO,12,0x66
0xABE,0x157,0x6,FALLO,13,0x6E
0xD75,0x1AE,0x5,FALLO,0,0x5
0x381,0x70,0x1,HIT,11,0x59
0xD27,0x1A4,0x7,FALLO,6,0x37
0x2F3,0x5E,0x3,FALLO,9,0x4B
0x97D,0x12F,0x5,FALLO,10,0x55
0x15,0x2,0x5,FALLO,14,0x75
0xE22,0x1C4,0x2,FALLO,15,0x7A
0x1E3,0x3C,0x3,FALLO,1,0xB
0xFBB,0x1F7,0x3,FALLO,2,0x13
0x161,0x2C,0x1,FALLO,3,0x19
0x936,0x126,0x6,FALLO,4,0x26
0x646,0xC8,0x6,FALLO,5,0x2E
0xA52,0x14A,0x2,FALLO,7,0x3A
0x9C8,0x139,0x0,FALLO,8,0x40
0x479,0x8F,0x1,FALLO,11,0x59
0x3C9,0x79,0x1,FALLO,12,0x61
0xA2F,0x145,0x7,FALLO,13,0x6F
0xD62,0x1AC,0x2,FALLO,0,0x2
0xEE,0x1D,0x6,FALLO,6,0x36
0x786,0xF0,0x6,FALLO,9,0x4E
0xAF5,0x15E,0x5,FALLO,10,0x55
0xBC6,0x178,0x6,FALLO,14,0x76
0x955,0x12A,0x5,FALLO,15,0x7D
0xD8C,0x1B1,0x4,FALLO,1,0xC
0xA2B,0x145,0x3,HIT,13,0x6B
0xE93,0x1D2,0x3,FALLO,2,0x13
0x556,0xAA,0x6,FALLO,3,0x1E
0x4D9,0x9B,0x1,FALLO,4,0x21
0x510,0xA2,0x0,FALLO,5,0x28
0x635,0xC6,0x5,FALLO,7,0x3D
0x74,0xE,0x4,FALLO,8,0x44
0xEF3,0x1DE,0x3,FALLO,11,0x5B
0xCD2,0x19A,0x2,FALLO,12,0x62
0xFDF,0x1FB,0x7,FALLO,0,0x7
0xC4A,0x189,0x2,FALLO,6,0x32
0x293,0x52,0x3,FALLO,9,0x4B
0xE8E,0x1D1,0x6,FALLO,10,0x56
0x5DE,0xBB,0x6,FALLO,13,0x6E
0x9EC,0x13D,0x4,FALLO,14,0x74
0xF69,0x1ED,0x1,FALLO,15,0x79
0x9CD,0x139,0x5,FALLO,1,0xD
0xFF,0x1F,0x7,FALLO,2,0x17
0x463,0x8C,0x3,FALLO,3,0x1B
0xA0D,0x141,0x5,FALLO,4,0x25
0xCD3,0x19A,0x3,HIT,12,0x63
0xD90,0x1B2,0x0,FALLO,5,0x28
0x3B,0x7,0x3,FALLO,7,0x3B
0x981,0x130,0x1,FALLO,8,0x41
0xF92,0x1F2,0x2,FALLO,11,0x5A
0x222,0x44,0x2,FALLO,0,0x2
0xA26,0x144,0x6,FALLO,6,0x36
0x779,0xEF,0x1,FALLO,9,0x49
0xC50,0x18A,0x0,FALLO,10,0x50
0x33F,0x67,0x7,FALLO,12,0x67
0x808,0x101,0x0,FALLO,13,0x68
0x63B,0xC7,0x3,FALLO,14,0x73
0xDF3,0x1BE,0x3,FALLO,15,0x7B
0x60E,0xC1,0x6,FALLO,1,0xE
0xFAA,0x1F5,0x2,FALLO,2,0x12
0xCDF,0x19B,0x7,FALLO,3,0x1F
0x4E6,0x9C,0x6,FALLO,4,0x26
0xD46,0x1A8,0x6,FALLO,5,0x2E
0x36F,0x6D,0x7,FALLO,7,0x3F
0xAA0,0x154,0x0,FALLO,8,0x40
0xB22,0x164,0x2,FALLO,11,0x5A
0xF20,0x1E4,0x0,FALLO,0,0x0
0x49,0x9,0x1,FALLO,6,0x31
0xD48,0x1A9,0x0,FALLO,9,0x48
0x2D6,0x5A,0x6,FALLO,10,0x56
0x1E1,0x3C,0x1,FALLO,12,0x61
0x884,0x110,0x4,FALLO,13,0x6C
0xDFB,0x1BF,0x3,FALLO,14,0x73
0xE4C,0x1C9,0x4,FALLO,15,0x7C
0xD22,0x1A4,0x2,FALLO,1,0xA
0xB8F,0x171,0x7,FALLO,2,0x17
0x9D7,0x13A,0x7,FALLO,3,0x1F
0x6A0,0xD4,0x0,FALLO,4,0x20
0x78A,0xF1,0x2,FALLO,5,0x2A
0x11E,0x23,0x6,FALLO,7,0x3E
0x493,0x92,0x3,FALLO,8,0x43
0x51B,0xA3,0x3,FALLO,11,0x5B
0xCD8,0x19B,0x0,FALLO,0,0x0
0xD3C,0x1A7,0x4,FALLO,6,0x34
0xCE3,0x19C,0x3,FALLO,9,0x4B
0xD99,0x1B3,0x1,FALLO,10,0x51
0xE58,0x1CB,0x0,FALLO,12,0x60
0x42,0x8,0x2,FALLO,13,0x6A
0x11C,0x23,0x4,HIT,7,0x3C
0x7C3,0xF8,0x3,FALLO,14,0x73
0x739,0xE7,0x1,FALLO,15,0x79
0x8EF,0x11D,0x7,FALLO,1,0xF
0x3E0,0x7C,0x0,FALLO,2,0x10
0x4D0,0x9A,0x0,FALLO,3,0x18
0x9A5,0x134,0x5,FALLO,4,0x25
0xEC8,0x1D9,0x0,FALLO,5,0x28
0xA05,0x140,0x5,FALLO,8,0x45
0x532,0xA6,0x2,FALLO,11,0x5A
0xBD7,0x17A,0x7,FALLO,0,0x7
0x24F,0x49,0x7,FALLO,6,0x37
0xA2C,0x145,0x4,FALLO,7,0x3C
0xAA4,0x154,0x4,FALLO,9,0x4C
0xD81,0x1B0,0x1,FALLO,10,0x51
0xB00,0x160,0x0,FALLO,12,0x60
0x9A4,0x134,0x4,HIT,4,0x24
0x64E,0xC9,0x6,FALLO,13,0x6E
0x455,0x8A,0x5,FALLO,14,0x75
0x894,0x112,0x4,FALLO,15,0x7C
0xADE,0x15B,0x6,FALLO,1,0xE
0xC55,0x18A,0x5,FALLO,2,0x15
0xA95,0x152,0x5,FALLO,3,0x1D
0x227,0x44,0x7,FALLO,5,0x2F
0xED7,0x1DA,0x7,FALLO,8,0x47
0x6B5,0xD6,0x5,FALLO,11,0x5D
0x459,0x8B,0x1,FALLO,0,0x1
0xF1C,0x1E3,0x4,FALLO,4,0x24
0x44D,0x89,0x5,FALLO,6,0x35
0x876,0x10E,0x6,FALLO,7,0x3E
0x72C,0xE5,0x4,FALLO,9,0x4C
0xD93,0x1B2,0x3,FALLO,10,0x53
0xF42,0x1E8,0x2,FALLO,12,0x62
0x87F,0x10F,0x7,FALLO,13,0x6F
0x2CB,0x59,0x3,FALLO,14,0x73
0x33,0x6,0x3,FALLO,15,0x7B
0x7DB,0xFB,0x3,FALLO,1,0xB
0x216,0x42,0x6,FALLO,2,0x16
0x9CC,0x139,0x4,FALLO,3,0x1C
0x817,0x102,0x7,FALLO,5,0x2F
0xB68,0x16D,0x0,FALLO,8,0x40
0xD88,0x1B1,0x0,FALLO,11,0x58
0x36,0x6,0x6,HIT,15,0x7E
0x0,0x0,0x0,FALLO,0,0x0
0xEA3,0x1D4,0x3,FALLO,4,0x23
0x1F7,0x3E,0x7,FALLO,6,0x37
0xBF5,0x17E,0x5,FALLO,7,0x3D
0x10A,0x21,0x2,FALLO,9,0x4A
0xA1E,0x143,0x6,FALLO,10,0x56
0x1F9,0x3F,0x1,FALLO,12,0x61
